CWD_Barcod,Kill_Date,Township,Range,Range_Dir,Section,Quarter_Se,Deer_Sex,DTRSQ,X,Y
258940,10/21/2012,7,5,4,6,3,M,407050630,-89.95140601,43.10696031
258941,10/29/2012,7,4,4,26,4,M,407042640,-89.9806503,43.04965939
258945,10/21/2012,7,4,4,26,4,M,407042640,-89.9806503,43.04965939
258955,10/21/2012,7,7,4,30,2,M,407073020,-89.7155121,43.0574279
258960,10/21/2012,4,5,4,10,1,M,404051010,-89.88232831,42.83861978
258962,10/20/2012,7,4,4,5,4,M,407040540,-90.03986331,43.10828081
258983,9/22/2012,7,6,4,19,1,F,407061910,-89.82399524,43.07117712
260198,11/17/2012,7,6,4,14,3,M,407061430,-89.75489281,43.07892493
260233,11/25/2014,7,6,4,14,4,F,407061440,-89.74495631,43.07902253
260504,10/17/2013,10,1,4,24,1,M,410012410,-90.31573697,43.33307703
260506,11/16/2013,8,6,4,8,2,M,408060820,-89.81378386,43.18746152
260510,11/1/2013,10,2,4,34,1,M,410023410,-90.23662179,43.30386431
260535,10/6/2013,8,4,4,6,3,M,408040630,-90.06881319,43.19344239
260539,11/22/2013,10,2,4,34,1,M,410023410,-90.23662179,43.30386431
260580,11/23/2014,7,5,4,15,2,M,407051520,-89.89218576,43.08555423
260589,11/22/2014,9,3,4,14,3,M,409031430,-90.10836938,43.25343048
260599,11/22/2014,9,3,4,14,2,M,409031420,-90.10841035,43.26058345
260603,11/24/2013,10,2,4,35,1,M,410023510,-90.21678613,43.30387115
260613,11/24/2013,8,2,4,25,7,M,408022500,-90.2019637,43.14061712
260625,11/23/2013,8,2,4,25,3,M,408022530,-90.20686496,43.13701204
260629,11/30/2013,10,2,4,25,2,M,410022520,-90.20697411,43.3184909
260632,11/23/2013,8,6,4,6,5,M,408060600,-89.82858278,43.19831731
260635,11/23/2013,8,4,4,19,1,M,408041910,-90.05933357,43.15729477
260637,11/1/2014,10,3,4,29,4,M,410032940,-90.15778609,43.31093459
260642,11/24/2014,8,3,4,34,1,M,408033410,-90.11843914,43.1293595
260649,11/23/2014,10,2,4,28,4,M,410022840,-90.25674334,43.31114699
260664,11/2/2014,10,2,4,27,7,M,410022700,-90.24169371,43.31476307
260666,11/1/2014,10,4,4,10,1,M,410041010,-89.99867666,43.36203204
260669,11/29/2014,11,3,4,25,4,M,411032540,-90.07779126,43.39848444
260673,11/24/2014,4,3,4,5,3,M,404030530,-90.16709498,42.84736294
260675,11/22/2014,9,3,4,22,3,M,409032230,-90.12839181,43.2389618
260681,11/22/2014,9,2,4,21,1,M,409022110,-90.25674175,43.24587967
260683,12/28/2013,10,1,4,24,1,F,410012410,-90.31573697,43.33307703
260701,11/24/2014,8,3,4,36,3,M,408033630,-90.08875554,43.12205691
260705,11/25/2014,9,1,4,12,1,M,409011210,-90.31591179,43.27464976
260711,11/26/2014,10,4,4,30,2,M,410043020,-90.06880439,43.31832107
260713,11/22/2014,8,2,4,26,2,M,408022620,-90.22660835,43.14428197
260724,11/20/2012,10,1,4,14,2,M,410011420,-90.34533721,43.34841086
260732,11/23/2014,10,5,4,11,0,M,410051100,-89.86697864,43.35851759
260767,11/5/2010,7,6,4,26,1,M,407062610,-89.74516971,43.05731834
260799,11/21/2010,7,6,4,35,6,F,407063500,-89.75019947,43.03914551
260801,11/21/2010,7,6,4,35,6,F,407063500,-89.75019947,43.03914551
260824,11/21/2010,7,6,4,33,7,M,407063300,-89.78977057,43.03914212
260847,11/20/2010,7,4,4,23,4,M,407042340,-89.98071269,43.06402772
260887,11/11/2010,7,5,4,8,3,M,407050830,-89.93160039,43.09258341
260922,11/20/2010,7,5,4,13,2,M,407051320,-89.8527489,43.0855347
260967,11/20/2010,6,6,4,3,1,M,406060310,-89.76517592,43.02828187
2618,7/14/2002,8,6,4,34,2,F,408063420,-89.77420186,43.12965882
263018,11/4/2011,4,14,4,28,4,M,404142840,-88.84276025,42.77463161
263065,1/3/2011,3,13,4,15,2,M,403131520,-88.94946921,42.7249678
263069,12/11/2010,4,14,4,29,3,F,404142930,-88.87259099,42.7754537
263119,11/24/2010,4,14,4,17,4,M,404141740,-88.86193254,42.80427767
263138,11/22/2010,4,13,4,2,4,M,404130240,-88.91988759,42.8338399
263155,11/20/2010,4,14,4,6,1,M,404140610,-88.88120736,42.84139533
263188,11/5/2010,5,14,4,32,4,M,405143240,-88.86096021,42.84838172
263629,11/1/2014,5,6,4,10,4,M,405061040,-89.76464362,42.91881591
263671,3/9/2010,9,3,4,16,1,F,409031610,-90.13802902,43.26041352
263705,10/28/2010,7,5,4,11,3,M,407051130,-89.87244514,43.09274167
263713,11/25/2010,8,5,4,34,2,M,408053420,-89.89258179,43.12901192
264158,11/25/2009,6,6,4,3,1,F,406060310,-89.76517592,43.02828187
264173,11/23/2009,6,4,4,24,0,F,406042400,-89.96599451,42.98034572
264178,11/23/2009,7,5,4,13,1,F,407051310,-89.84305405,43.08562571
264206,11/25/2009,7,6,4,28,1,F,407062810,-89.78471519,43.05706609
264242,11/22/2009,7,6,4,26,1,M,407062610,-89.74516971,43.05731834
264252,11/22/2014,5,4,4,16,1,M,405041610,-90.02001684,42.91226086
264260,10/23/2014,7,4,4,5,3,M,407040530,-90.04970627,43.10830878
264261,10/30/2014,7,5,4,9,4,M,407050940,-89.90210766,43.09270138
264263,10/28/2014,5,6,4,15,1,M,405061510,-89.76461047,42.91158463
264267,11/7/2014,7,6,4,27,4,M,407062740,-89.76499198,43.04992917
264268,10/23/2014,7,5,4,17,1,M,407051710,-89.92177718,43.08543058
264288,11/22/2014,7,2,4,8,1,F,407020810,-90.27538617,43.10182759
264296,9/30/2014,7,6,4,6,4,M,407060640,-89.82396868,43.10757406
264311,9/14/2014,7,6,4,28,1,M,407062810,-89.78471519,43.05706609
264327,11/27/2014,7,5,4,28,2,M,407052820,-89.91220677,43.05674057
264336,11/25/2014,5,6,4,9,1,F,405060910,-89.78448716,42.92608418
264366,11/23/2014,5,8,4,6,4,M,405080640,-89.58785558,42.93373513
264369,11/24/2014,5,6,4,29,1,F,405062910,-89.80414451,42.88276391
264385,11/22/2014,6,6,4,9,2,M,406060920,-89.79492717,43.01371461
264396,11/7/2014,7,6,4,34,2,F,407063420,-89.77496725,43.04273618
2644,7/19/2002,7,6,4,9,1,M,407060910,-89.78432441,43.10043128
264428,11/29/2014,6,4,4,17,1,M,406041710,-90.04008952,42.99906835
264443,11/28/2014,5,5,4,11,1,F,405051110,-89.86316613,42.92642932
264451,11/30/2013,7,6,4,20,2,M,407062020,-89.81412647,43.07128972
264489,11/25/2013,7,6,4,20,4,M,407062040,-89.80430028,43.06413193
264859,11/29/2009,7,3,4,33,3,M,407033330,-90.1474215,43.03677513
264860,11/28/2009,7,3,4,33,3,M,407033330,-90.1474215,43.03677513
264894,11/21/2009,8,3,4,33,3,F,408033330,-90.14773619,43.12241741
264900,11/21/2009,7,3,4,23,4,F,407032340,-90.09800637,43.06539298
265017,12/29/2012,2,15,4,4,3,M,402150430,-88.73287068,42.65686106
265019,11/23/2012,3,14,4,13,4,F,403141340,-88.78288448,42.71472647
265030,11/22/2012,4,14,4,34,4,M,404143440,-88.82306179,42.75936362
265759,11/22/2011,4,13,4,24,1,M,404132410,-88.90131888,42.79751173
265769,10/29/2011,4,14,4,17,3,F,404141730,-88.87197962,42.80455236
265789,11/19/2011,4,13,4,22,3,M,404132230,-88.9508912,42.7913553
265824,10/31/2011,4,14,4,16,1,M,404141610,-88.84197058,42.81091021
265904,12/31/2011,4,14,4,29,3,F,404142930,-88.87259099,42.7754537
266003,11/17/2012,5,16,4,26,3,M,405162630,-88.57610809,42.86082433
266042,9/23/2012,4,16,4,35,2,M,404163520,-88.57850819,42.76695106
266062,11/17/2012,4,15,4,25,1,M,404152510,-88.66587893,42.78114777
266076,10/18/2013,2,17,4,31,2,F,402173120,-88.53615163,42.59377469
266178,11/25/2012,3,13,4,10,2,M,403131020,-88.94983039,42.73950302
266214,11/24/2013,4,13,4,25,3,M,404132530,-88.91119924,42.77590705
266509,11/17/2012,8,4,4,32,3,M,408043230,-90.04971678,43.12206372
266510,11/17/2012,8,3,4,26,4,M,408032640,-90.09853885,43.13650698
266584,12/27/2010,7,3,4,14,3,M,407031430,-90.10806378,43.07990932
266602,11/23/2011,7,3,4,1,4,M,407030140,-90.07882215,43.10873898
266604,11/19/2011,7,4,4,12,2,M,407041220,-89.97092343,43.09998748
266612,11/24/2012,7,5,4,6,1,M,407050610,-89.94174992,43.11430556
266619,11/20/2011,7,5,4,30,3,M,407053030,-89.95138993,43.04943866
266624,11/19/2011,8,5,4,6,4,M,408050640,-89.94201584,43.19426581
266625,11/19/2011,7,3,4,1,3,M,407030130,-90.08878682,43.10869638
266638,11/20/2011,8,5,4,19,3,M,408051930,-89.95134094,43.15061416
266640,11/19/2011,8,5,4,20,1,M,408052010,-89.92236054,43.15793098
266651,11/25/2011,7,4,4,14,3,F,407041430,-89.9905024,43.07866673
266654,12/24/2011,8,5,4,4,2,F,408050420,-89.91234149,43.20179657
266669,9/21/2010,7,3,4,17,3,M,407031730,-90.16727278,43.08029594
266676,10/2/2010,8,5,4,33,3,M,408053330,-89.9124488,43.12171417
266681,9/26/2010,8,5,4,29,1,M,408052910,-89.92225259,43.14326182
266694,10/14/2010,8,4,4,25,3,F,408042530,-89.9707829,43.13614096
266710,10/16/2010,8,4,4,17,3,F,408041730,-90.04949138,43.16449239
266805,11/22/2010,3,5,4,11,2,F,403051120,-89.87266831,42.7518718
266812,11/21/2010,4,6,4,16,2,M,404061620,-89.79350468,42.82467365
266817,11/20/2010,3,5,4,11,2,M,403051120,-89.87266831,42.7518718
266828,11/25/2010,4,5,4,19,1,F,404051910,-89.94133973,42.80978511
266972,11/20/2010,10,3,4,20,1,F,410032010,-90.1574401,43.33265121
266982,11/20/2010,10,2,4,26,1,F,410022610,-90.21690598,43.31848388
266998,11/11/2010,10,2,4,8,2,M,410020820,-90.28642913,43.36185079
267407,2/6/2013,8,3,4,26,3,F,408032630,-90.10850581,43.13649043
267690,11/17/2009,7,3,4,20,1,F,407032010,-90.15739927,43.07305694
267741,1/6/2013,7,3,4,1,4,M,407030140,-90.07882215,43.10873898
268254,10/29/2010,7,4,4,25,4,M,407042540,-89.96099882,43.04948665
268256,10/30/2010,7,5,4,35,3,F,407053530,-89.87273448,43.0352886
268270,11/1/2010,7,6,4,29,4,M,407062940,-89.80434404,43.04987271
268292,11/20/2010,6,5,4,7,3,F,406050730,-89.95172182,43.00587314
268299,11/20/2010,7,4,4,31,1,F,407043110,-90.05976032,43.04346909
268302,11/20/2010,7,3,4,31,4,M,407033140,-90.17724144,43.03689619
268309,11/13/2010,7,6,4,20,2,F,407062020,-89.81412647,43.07128972
268393,12/12/2009,7,4,4,10,2,F,407041020,-90.01025859,43.1006356
268449,11/29/2009,7,5,4,26,4,F,407052640,-89.86261945,43.04953688
268503,12/29/2009,7,5,4,22,2,M,407052220,-89.89222328,43.07120039
268509,1/7/2011,7,4,4,21,3,F,407042130,-90.03002443,43.06489424
268523,1/5/2011,6,5,4,4,2,F,406050420,-89.91270726,43.02777093
268536,12/31/2010,6,5,4,4,3,M,406050430,-89.91279006,43.02042597
268537,12/31/2010,6,5,4,4,3,M,406050430,-89.91279006,43.02042597
268552,1/1/2011,7,4,4,22,2,F,407042220,-90.01028132,43.07175542
268561,12/26/2010,7,4,4,10,2,F,407041020,-90.01025859,43.1006356
268587,12/11/2010,7,4,4,22,2,F,407042220,-90.01028132,43.07175542
268606,11/21/2010,7,5,4,27,1,F,407052710,-89.88249046,43.05678532
268613,11/20/2010,7,5,4,10,2,F,407051020,-89.89227351,43.09993707
268625,11/20/2010,7,5,4,4,3,M,407050430,-89.91205129,43.10710435
268628,11/21/2010,6,5,4,1,1,F,406050110,-89.84321115,43.02816701
268681,11/20/2010,6,4,4,3,1,F,406040310,-90.00041619,43.0276783
268704,1/2/2009,6,4,4,2,1,M,406040210,-89.98059665,43.02766471
268732,11/20/2010,7,5,4,33,1,M,407053310,-89.90235176,43.042442
268759,10/16/2010,6,2,4,7,3,F,406020730,-90.30534134,43.00763366
269108,12/5/2009,5,14,4,30,4,M,405143040,-88.88092652,42.8636539
269172,11/22/2008,4,16,4,17,3,F,404161730,-88.63605716,42.80293795
269177,11/19/2011,3,14,4,12,1,M,403141210,-88.78329684,42.73648292
269228,8/14/2016,4,13,4,31,4,F,404133140,-88.99957983,42.76348376
269294,11/22/2008,7,5,4,22,3,M,407052230,-89.89232852,43.06395387
269314,11/23/2008,7,6,4,34,2,F,407063420,-89.77496725,43.04273618
269326,11/23/2008,6,5,4,5,3,M,406050530,-89.93249472,43.02043967
269330,11/22/2008,7,5,4,13,1,M,407051310,-89.84305405,43.08562571
269335,11/22/2008,6,4,4,35,4,M,406043540,-89.98092139,42.94773821
269338,11/23/2008,7,5,4,31,1,F,407053110,-89.94192962,43.04222643
269370,11/19/2011,9,6,4,25,4,M,409062540,-89.72469901,43.22408907
269409,11/19/2011,7,6,4,3,2,F,407060320,-89.77432806,43.11507348
269410,11/19/2011,7,7,4,12,1,M,407071210,-89.60582981,43.10027038
269427,11/19/2011,7,7,4,20,1,M,407072010,-89.68552979,43.07196469
269433,11/19/2011,7,6,4,16,3,M,407061630,-89.79439099,43.07872066
269456,11/19/2011,8,5,4,33,1,F,408053310,-89.90247536,43.12896442
269557,11/2/2013,7,5,4,3,3,M,407050330,-89.89232265,43.10715898
269559,11/7/2013,7,4,4,20,1,M,407042010,-90.03988878,43.07226474
269563,11/7/2013,7,2,4,1,4,M,407020140,-90.19668938,43.10908036
269726,11/22/2008,11,7,4,13,3,M,411071330,-89.61579823,43.42770069
269754,11/15/2009,7,4,4,10,2,M,407041020,-90.01025859,43.1006356
269757,11/8/2009,7,5,4,35,2,M,407053520,-89.87264821,43.04242593
269807,10/31/2009,7,5,4,9,1,M,407050910,-89.90215771,43.0999057
269809,10/29/2009,7,4,4,24,1,M,407042410,-89.96103893,43.0710186
269814,11/6/2009,7,5,4,20,1,M,407052010,-89.92180245,43.07110897
269837,10/25/2009,7,4,4,25,4,M,407042540,-89.96099882,43.04948665
269883,10/17/2009,7,3,4,21,2,F,407032120,-90.14744854,43.07298541
269938,10/17/2009,7,4,4,7,1,F,407040710,-90.05957951,43.1011835
269968,10/16/2009,6,4,4,12,1,F,406041210,-89.96103503,43.01310247
270057,11/23/2008,7,4,4,19,4,M,407041940,-90.05962518,43.06515688
270095,11/23/2008,8,5,4,35,4,F,408053540,-89.8626998,43.12198469
270175,4/15/2010,10,1,4,29,4,M,410012940,-90.39542065,43.31143321
270200,10/17/2008,7,5,4,20,1,F,407052010,-89.92180245,43.07110897
270241,9/5/2009,7,4,4,18,2,M,407041820,-90.06898945,43.08686623
270266,11/29/2008,7,5,4,1,1,M,407050110,-89.84303582,43.11466484
270274,11/29/2008,7,6,4,16,1,F,407061610,-89.78448353,43.08601824
270310,11/20/2010,7,5,4,11,4,F,407051140,-89.86256214,43.09274283
270318,11/21/2010,7,6,4,27,2,F,407062720,-89.77487856,43.05712068
270323,3/16/2012,7,5,4,7,1,M,407050710,-89.94159128,43.09975988
270339,3/23/2012,6,8,4,35,4,F,406083540,-89.50989565,42.94718777
270350,11/20/2010,9,6,4,36,1,M,409063610,-89.72471002,43.21682501
270366,11/20/2010,8,4,4,25,3,F,408042530,-89.9707829,43.13614096
270381,11/21/2010,7,6,4,7,4,M,407060740,-89.82401823,43.09310814
270387,12/28/2008,7,7,4,30,3,M,407073030,-89.71553314,43.05011635
270388,12/28/2008,8,4,4,27,3,M,408042730,-90.01026748,43.1363114
270402,11/27/2010,8,4,4,25,3,M,408042530,-89.9707829,43.13614096
270428,11/22/2008,7,6,4,14,1,M,407061410,-89.7449942,43.08621219
270442,11/28/2009,7,3,4,13,4,M,407031340,-90.07833218,43.07980656
270456,11/20/2010,7,6,4,22,4,F,407062240,-89.76497551,43.06441048
270471,11/27/2008,7,6,4,21,1,F,407062110,-89.78464098,43.07149138
270489,10/19/2008,8,5,4,36,4,F,408053640,-89.84298736,43.1219521
270623,11/17/2012,2,15,4,10,3,M,402151030,-88.71309972,42.64283152
270671,10/31/2009,4,13,4,20,3,M,404132030,-88.99006935,42.79233773
270684,10/16/2009,4,13,4,13,2,F,404131320,-88.91088483,42.81206116
270769,11/22/2008,7,4,4,34,4,M,407043440,-90.00022094,43.03518644
270785,11/22/2008,6,5,4,7,1,M,406050710,-89.94230777,43.01315842
270787,11/22/2008,6,4,4,1,4,F,406040140,-89.96099196,43.02034195
270803,11/22/2008,6,5,4,5,1,F,406050510,-89.92259483,43.02776529
270835,11/22/2008,7,5,4,17,1,F,407051710,-89.92177718,43.08543058
270838,11/22/2008,6,4,4,12,2,M,406041220,-89.9708221,43.01304366
270864,11/22/2008,6,5,4,6,3,F,406050630,-89.95169816,43.02038333
270870,11/22/2008,6,3,4,12,3,F,406031230,-90.08802362,43.00733407
270876,11/22/2008,7,5,4,17,3,M,407051730,-89.93161059,43.07823456
270906,11/22/2008,6,4,4,2,2,M,406040220,-89.99053242,43.02764092
270923,10/30/2008,7,5,4,29,1,M,407052910,-89.92204677,43.05671485
270958,10/19/2008,7,6,4,33,4,F,407063340,-89.7849044,43.0355498
271018,11/29/2009,6,4,4,2,2,F,406040220,-89.99053242,43.02764092
271019,11/29/2009,6,4,4,2,2,F,406040220,-89.99053242,43.02764092
271025,11/29/2009,7,4,4,8,4,M,407040840,-90.03992064,43.09387277
271033,11/29/2009,7,3,4,25,3,F,407032530,-90.08804439,43.05088098
271049,12/26/2009,7,4,4,26,4,M,407042640,-89.9806503,43.04965939
271073,11/29/2009,6,6,4,18,1,M,406061810,-89.82455168,42.99916014
271123,1/3/2010,7,5,4,21,3,F,407052130,-89.91209715,43.0639239
271127,1/3/2010,6,6,4,2,2,F,406060220,-89.75528486,43.0282942
271136,11/22/2009,9,2,4,12,2,M,409021220,-90.20727534,43.27477418
271196,11/21/2009,8,3,4,34,4,M,408033440,-90.11852277,43.12218288
271249,11/21/2009,9,4,4,29,1,F,409042910,-90.03914524,43.23160733
271539,11/20/2011,9,5,4,32,1,M,409053210,-89.9221508,43.21685157
271612,11/17/2012,9,4,4,13,4,M,409041340,-89.95991737,43.25316447
271633,7/13/2015,10,7,4,10,3,F,410071030,-89.65503133,43.3546839
271637,9/25/2015,9,5,4,6,2,F,409050620,-89.95104475,43.28944746
271677,11/21/2010,10,7,4,7,0,M,410070700,-89.70944141,43.35826122
271753,12/7/2013,7,3,4,3,1,F,407030310,-90.11849938,43.11544276
271793,1/7/2014,8,3,4,19,4,M,408031940,-90.17779563,43.15137316
271819,11/19/2011,8,4,4,25,2,M,408042520,-89.97077151,43.14343774
271820,12/17/2012,7,3,4,3,1,M,407030310,-90.11849938,43.11544276
271832,11/19/2011,9,3,4,12,4,M,409031240,-90.07873555,43.26762637
271850,11/19/2011,9,4,4,29,2,M,409042920,-90.04896704,43.23150998
271874,11/19/2011,10,2,4,33,1,M,410023310,-90.25669442,43.30390692
271888,11/19/2011,8,4,4,16,2,M,408041620,-90.02985069,43.17227882
272003,11/21/2010,7,3,4,4,4,F,407030440,-90.13782071,43.10881906
272005,11/10/2010,8,3,4,35,7,M,408033500,-90.10359514,43.12570636
272011,11/12/2010,8,3,4,34,2,M,408033420,-90.12819571,43.12947562
272020,11/22/2010,7,3,4,12,4,M,407031240,-90.07860209,43.09429704
272031,11/20/2010,8,3,4,35,4,F,408033540,-90.09867391,43.12209226
272230,11/21/2009,9,3,4,12,2,F,409031220,-90.08878764,43.27488846
272299,11/19/2011,8,4,4,3,3,M,408040330,-90.00964138,43.19398399
272327,11/19/2011,9,4,4,35,1,M,409043510,-89.98000019,43.21696564
272338,11/17/2012,9,4,4,19,2,M,409041920,-90.06862312,43.24604521
272341,11/19/2011,9,5,4,35,4,M,409053540,-89.86289457,43.20924465
272763,10/25/2017,6,5,4,4,3,M,406050430,-89.91279006,43.02042597
272793,11/21/2010,7,6,4,35,1,M,407063510,-89.74519843,43.04271935
272809,11/20/2010,7,5,4,1,2,M,407050120,-89.85282084,43.11463896
272810,11/20/2010,8,6,4,19,1,M,408061910,-89.8235853,43.15844016
272824,11/20/2010,7,6,4,28,1,F,407062810,-89.78471519,43.05706609
272858,10/30/2010,8,5,4,29,1,M,408052910,-89.92225259,43.14326182
272905,11/20/2010,8,7,4,33,3,M,408073330,-89.67508065,43.12252448
272968,11/21/2009,8,6,4,28,1,F,408062810,-89.78393646,43.14416357
272982,11/7/2009,8,6,4,11,2,F,408061120,-89.75411328,43.18774688
273003,10/16/2010,7,4,4,17,4,F,407041740,-90.03989853,43.07948096
273007,10/16/2010,8,5,4,28,2,F,408052820,-89.91238331,43.14330752
273020,10/29/2010,7,4,4,6,2,M,407040620,-90.06918511,43.11532408
273027,10/16/2010,7,4,4,8,4,F,407040840,-90.03992064,43.09387277
273040,10/29/2010,8,5,4,30,1,F,408053010,-89.94198901,43.14324702
273044,10/29/2010,9,2,4,27,3,M,409022730,-90.24700591,43.22425841
273075,11/3/2010,7,4,4,7,3,M,407040730,-90.06906434,43.09407172
273081,10/22/2011,7,3,4,16,2,M,407031620,-90.14751151,43.08733781
273109,10/29/2010,8,5,4,30,1,M,408053010,-89.94198901,43.14324702
273118,10/30/2010,7,5,4,3,2,M,407050320,-89.89236916,43.11447034
273120,10/30/2010,7,3,4,4,1,F,407030410,-90.13792692,43.11553692
273131,10/31/2010,7,4,4,17,4,F,407041740,-90.03989853,43.07948096
273184,11/29/2009,6,2,4,8,4,F,406020840,-90.27598867,43.00755887
273196,11/29/2009,6,2,4,17,2,F,406021720,-90.28586538,43.00030648
273199,11/29/2009,6,2,4,18,1,M,406021810,-90.29574883,43.0003497
273322,5/29/2014,6,5,4,18,2,F,406051820,-89.95172811,42.99862077
273325,5/7/2014,8,3,4,36,1,F,408033610,-90.0788543,43.12926103
273341,1/13/2014,5,6,4,16,1,F,405061610,-89.78436454,42.91160145
273343,12/15/2013,7,6,4,17,3,M,407061730,-89.81412965,43.07857449
273412,11/22/2008,4,5,4,7,2,F,404050720,-89.95097912,42.83882854
273448,11/22/2008,6,4,4,5,4,M,406040540,-90.04003291,43.02082952
273595,11/20/2010,12,6,4,11,2,F,412061120,-89.75331633,43.5360527
274012,11/22/2014,11,4,4,6,3,M,411040630,-90.06836797,43.45654403
274068,11/17/2012,11,3,4,22,2,M,411032220,-90.12733845,43.4200756
274084,11/28/2014,10,4,4,18,7,F,410041800,-90.06338699,43.34377949
274106,11/19/2016,11,3,4,19,3,M,411031930,-90.18711715,43.41268401
274107,10/10/2015,10,2,4,28,4,M,410022840,-90.25674334,43.31114699
274109,10/10/2015,10,2,4,28,4,M,410022840,-90.25674334,43.31114699
274212,11/4/2013,8,4,4,26,4,M,408042640,-89.98070284,43.13617234
274220,11/6/2013,8,3,4,26,2,M,408032620,-90.10851291,43.1437292
274221,11/7/2013,8,4,4,19,3,M,408041930,-90.06932617,43.15052846
274222,11/18/2012,8,2,4,10,1,M,408021010,-90.23702764,43.18767723
274310,11/18/2012,25,6,4,14,2,F,425061420,-89.76209536,44.65244136
274538,11/20/2010,8,5,4,33,4,F,408053340,-89.90255251,43.12174045
274550,11/20/2010,8,3,4,36,2,M,408033620,-90.08867066,43.12928244
274557,11/20/2010,8,5,4,31,3,F,408053130,-89.95149175,43.12158195
274559,11/20/2010,9,4,4,31,1,F,409043110,-90.05887081,43.21702969
274564,11/20/2010,8,5,4,28,1,F,408052810,-89.90249955,43.14335692
274583,11/20/2010,7,4,4,17,4,M,407041740,-90.03989853,43.07948096
274592,11/20/2010,8,4,4,36,4,M,408043640,-89.96103168,43.12158736
274609,11/20/2010,7,3,4,1,2,F,407030120,-90.08889991,43.11538282
274618,11/20/2010,9,3,4,27,2,F,409032720,-90.1283997,43.23171259
274647,11/20/2010,8,3,4,8,1,F,408030810,-90.15807129,43.18723668
274668,11/3/2010,7,3,4,1,4,F,407030140,-90.07882215,43.10873898
274679,11/20/2010,9,3,4,12,2,M,409031220,-90.08878764,43.27488846
274689,10/5/2012,8,3,4,30,1,M,408033010,-90.17766001,43.14413426
274690,11/3/2011,7,3,4,1,4,M,407030140,-90.07882215,43.10873898
274731,11/22/2009,11,8,4,10,1,M,411081010,-89.5273169,43.44984194
274747,11/21/2009,11,8,4,15,1,M,411081510,-89.52723379,43.43544856
275136,11/24/2009,2,13,4,4,3,F,402130430,-88.96840823,42.66007866
275153,11/23/2009,3,14,4,3,4,M,403140340,-88.82275072,42.74437097
275164,11/21/2009,3,15,4,10,5,F,403151000,-88.71039343,42.73319784
275538,11/22/2009,7,1,4,30,3,F,407013030,-90.42403784,43.0497905
275552,11/22/2009,7,1,4,17,3,M,407011730,-90.40419929,43.07907084
275669,11/21/2009,6,2,4,7,2,F,406020720,-90.30531864,43.0148185
275775,11/21/2009,7,4,4,11,4,F,407041140,-89.9806518,43.09285446
275796,11/21/2009,8,6,4,32,2,F,408063220,-89.81391713,43.1295108
275807,11/22/2009,7,7,4,31,4,M,407073140,-89.70580204,43.0355163
275829,11/28/2009,7,6,4,13,4,M,407061340,-89.72520838,43.07918418
275832,11/28/2009,7,6,4,14,4,M,407061440,-89.74495631,43.07902253
275834,11/28/2009,6,7,4,3,4,F,406070340,-89.64656298,43.02085487
275840,11/28/2009,7,6,4,14,1,F,407061410,-89.7449942,43.08621219
275861,11/26/2009,5,6,4,2,1,M,405060210,-89.74517301,42.94087733
275874,11/27/2009,8,6,4,11,1,F,408061110,-89.74425607,43.1877682
275881,11/27/2009,7,6,4,14,1,F,407061410,-89.7449942,43.08621219
275888,11/27/2009,7,6,4,1,2,M,407060120,-89.73457015,43.11526128
275908,8/7/2009,7,5,4,19,3,M,407051930,-89.95129935,43.06380509
275918,11/21/2009,7,7,4,18,4,M,407071840,-89.70538957,43.07923962
275936,11/21/2009,7,6,4,22,2,M,407062220,-89.77477839,43.0715333
275946,11/21/2009,7,6,4,21,1,F,407062110,-89.78464098,43.07149138
275950,11/21/2009,7,7,4,19,4,F,407071940,-89.70560681,43.06465055
275975,11/4/2010,7,6,4,29,4,M,407062940,-89.80434404,43.04987271
275991,9/26/2009,8,5,4,35,1,F,408053510,-89.86273029,43.12925382
276039,11/21/2009,7,4,4,35,2,M,407043520,-89.99045661,43.04251502
276042,11/26/2009,7,5,4,2,4,M,407050240,-89.86261238,43.10722547
276063,11/21/2009,7,5,4,35,2,F,407053520,-89.87264821,43.04242593
276112,11/21/2009,7,6,4,29,3,F,407062930,-89.81412139,43.049798
276168,11/22/2009,6,4,4,10,3,F,406041030,-90.01035219,43.00585502
276286,11/21/2011,8,4,4,35,1,M,408043510,-89.98076489,43.12891345
276322,11/23/2011,7,5,4,9,1,M,407050910,-89.90215771,43.0999057
276338,11/22/2011,7,7,4,19,2,M,407071920,-89.71538738,43.07200842
276342,11/13/2011,5,6,4,10,4,M,405061040,-89.76464362,42.91881591
276354,11/21/2011,7,7,4,6,2,M,407070620,-89.71480625,43.11534698
